-0.0008146479,0.1213296279,0.4070000052,0
-0.0008146479,0.1213296279,0.4070000052,1
-0.0008146479,0.1213296279,0.4070000052,0
-0.0008146479,0.1213296279,0.4070000052,0
-0.0008146479,0.1213296279,0.4070000052,0
-0.0008146479,0.1213296279,0.4070000052,0
-0.0008146479,0.1213296279,0.4070000052,0
-0.0008146479,0.1213296279,0.4070000052,0
-0.0008146479,0.1213296279,0.4070000052,0
-0.0008146479,0.1213296279,0.4070000052,0
-0.0008355901,0.1213293597,0.4070000052,1
-0.0068124416,0.1212483868,0.4070000052,0
-0.0407939479,0.1208721772,0.4070000052,0
-0.0986161977,0.1200695559,0.4070000052,0
-0.1600155234,0.1188652962,0.4070000052,0
-0.1972616762,0.1180855855,0.4070000052,0
-0.1702256054,0.1158579364,0.4070000052,0
-0.1487419605,0.0950051397,0.4070000052,0
-0.1152282879,0.0685709342,0.4070000052,0
-0.0703009963,0.0114042079,0.4070000052,0
0.0089608692,-0.0660121515,0.4070000052,0
0.0264305454,-0.158010751,0.4070000052,0
0.0382115915,-0.2441315353,0.4070000052,1
0.0488673188,-0.333296895,0.4070000052,1
0.0583293624,-0.425370723,0.4070000052,0
0.0664034709,-0.5241710544,0.4070000052,1
0.0721521601,-0.6165932417,0.4070000052,3
0.0793965012,-0.6972298622,0.4070000052,0
0.0894337595,-0.7569189668,0.4070000052,1
0.0244213976,-0.6551628113,0.4070000052,0
0.0366698839,-0.7083446383,0.4070000052,0
0.0512622409,-0.7693529129,0.4070000052,3
0.0640593246,-0.8177977204,0.4070000052,1
0.0907937288,-0.8627330661,0.4070000052,2
0.1327679455,-0.9268178344,0.4070000052,1
0.1453492939,-0.9448518753,0.4070000052,0
0.1890404671,-1.0048650503,0.4070000052,1
0.1914358139,-1.0079288483,0.4070000052,1
0.2039998323,-1.021723032,0.4070000052,1
0.1497554034,-0.8713043332,0.4070000052,0
0.2205034047,-0.9221926928,0.4070000052,1
0.2989503443,-0.9725469351,0.4070000052,2
0.3733849823,-1.0123871565,0.4070000052,0
0.3678486943,-1.0139534473,0.4070000052,1
0.1825837642,-0.8624303937,0.4070000052,0
0.2383264601,-0.8464112878,0.4070000052,0
0.3387405872,-0.7979527712,0.4070000052,1
0.4615235925,-0.7605788708,0.4070000052,1
0.4841841757,-0.7641134858,0.4070000052,0
0.4841841757,-0.7641134858,0.4070000052,1
0.4841841757,-0.7641134858,0.4070000052,3
0.4841841757,-0.7641134858,0.4070000052,1
0.4841841757,-0.7641134858,0.4070000052,0
0.4841841757,-0.7641134858,0.4070000052,0
0.4841841757,-0.7641134858,0.4070000052,2
0.4843371212,-0.7641095519,0.4070000052,0
0.5267643929,-0.7631701827,0.4070000052,1
0.5698572397,-0.7504161,0.4070000052,1
0.6596179008,-0.7391305566,0.4070000052,0
0.7245016694,-0.7374696732,0.4070000052,2
0.7947099805,-0.7340934873,0.4070000052,1
0.8692154288,-0.7306235433,0.4070000052,0
0.9361559153,-0.7294780612,0.4070000052,2
1.0130484104,-0.7282311916,0.4070000052,0
1.123562336,-0.7216745615,0.4070000052,0
1.2221975327,-0.7147660255,0.4070000052,2
1.3408191204,-0.7018458843,0.4070000052,0
1.4510705471,-0.6903427243,0.4070000052,1
1.5667340755,-0.6782960296,0.4070000052,2
1.6824110746,-0.6667693257,0.4070000052,1
1.7560350895,-0.6039040089,0.4070000052,1
1.8752799034,-0.5921189189,0.4070000052,1
1.9925093651,-0.5805444717,0.4070000052,0
2.1069920063,-0.5686883926,0.4070000052,1
2.2231545448,-0.5563828945,0.4070000052,0
2.341244936,-0.5443347692,0.4070000052,2
2.460916996,-0.5324382782,0.4070000052,0
2.5798873901,-0.5202435255,0.4070000052,1
2.6718943119,-0.4918237031,0.4070000052,0
2.790967226,-0.4796447754,0.4070000052,1
2.9098045826,-0.4676760435,0.4070000052,1
3.0274307728,-0.4557550848,0.4070000052,0
3.1451425552,-0.4436602592,0.4070000052,1
3.2598536015,-0.4320468009,0.4070000052,0
3.3592147827,-0.4217722714,0.4070000052,2
3.4436349869,-0.4132837355,0.4070000052,0
3.5262310505,-0.4050464928,0.4070000052,0
3.6109464169,-0.3971318007,0.4070000052,1
3.6858670712,-0.3589333594,0.4070000052,0
3.7717134953,-0.3554111719,0.4070000052,0
3.8600285053,-0.3522284925,0.4070000052,0
3.9470908642,-0.3492541313,0.4070000052,1
4.0333719254,-0.3467548788,0.4070000052,0
4.1677808762,-0.3764546216,0.4070000052,1
4.2687187195,-0.4799863994,0.4070000052,1
4.2803707123,-0.6247212291,0.4070000052,0
4.2589607239,-0.7017068267,0.4070000052,0
4.2607812881,-0.7435643673,0.4070000052,0
4.2556610107,-0.7982970476,0.4070000052,1
4.2506756783,-0.8586979508,0.4070000052,1
4.2459249496,-0.9213856459,0.4070000052,1
4.2437772751,-0.9515363574,0.4070000052,2
4.2431497574,-0.9603830576,0.4070000052,2
4.242389679,-0.9712798595,0.4070000052,0
4.242389679,-0.9712798595,0.4070000052,1
4.242389679,-0.9712798595,0.4070000052,0
4.242389679,-0.9712798595,0.4070000052,0
4.242389679,-0.9712798595,0.4070000052,0
4.242389679,-0.9712798595,0.4070000052,1
4.242389679,-0.9712798595,0.4070000052,0
4.242389679,-0.9712798595,0.4070000052,0
4.242389679,-0.9712798595,0.4070000052,3
4.242389679,-0.9712798595,0.4070000052,0
4.242389679,-0.9712798595,0.4070000052,0
4.242389679,-0.9712798595,0.4070000052,0
4.242389679,-0.9712798595,0.4070000052,0
4.242389679,-0.9712798595,0.4070000052,1
4.2422876358,-0.9727659822,0.4070000052,0
4.2405982018,-0.9977300167,0.4070000052,1
4.2374372482,-1.0438081026,0.4070000052,1
4.2336583138,-1.0991826057,0.4070000052,0
4.2299351692,-1.1560198069,0.4070000052,1
4.2261276245,-1.216475606,0.4070000052,0
4.2223167419,-1.2796587944,0.4070000052,1
4.218562603,-1.3450675011,0.4070000052,1
4.214550972,-1.4121671915,0.4070000052,1
4.2103509903,-1.4818996191,0.4070000052,0
4.2062883377,-1.5520473719,0.4070000052,0
4.2023272514,-1.6230863333,0.4070000052,1
4.205072403,-1.6828994751,0.4070000052,1
4.2380008698,-1.6959935427,0.4070000052,0
4.2327494621,-1.7698870897,0.4070000052,1
4.2315707207,-1.7862797976,0.4070000052,0
4.2315707207,-1.7862797976,0.4070000052,3
4.2315707207,-1.7862797976,0.4070000052,2
4.2315707207,-1.7862797976,0.4070000052,5
4.2315707207,-1.7862797976,0.4070000052,1
4.2315707207,-1.7862797976,0.4070000052,1
4.2315707207,-1.7862797976,0.4070000052,3
4.2315707207,-1.7862797976,0.4070000052,1
4.2315707207,-1.7862797976,0.4070000052,1
4.2315707207,-1.7862797976,0.4070000052,4
4.2313342094,-1.7895456553,0.4070000052,0
4.2290735245,-1.8209112883,0.4070000052,1
4.2263245583,-1.8590836525,0.4070000052,0
4.2242336273,-1.8867555857,0.4070000052,2
4.2214984894,-1.9223387241,0.4070000052,2
4.2182335854,-1.9642119408,0.4070000052,0
4.2148413658,-2.0070266724,0.4070000052,1
4.212225914,-2.0399048328,0.4070000052,2
4.2092700005,-2.0764389038,0.4070000052,1
4.2063879967,-2.1105659008,0.4070000052,1
4.2030816078,-2.147125721,0.4070000052,4
4.1993293762,-2.1880466938,0.4070000052,1
4.1955375671,-2.2289469242,0.4070000052,2
4.19150877,-2.2704157829,0.4070000052,0
4.1876120567,-2.3121094704,0.4070000052,1
4.1835093498,-2.3570902348,0.4070000052,1
4.1775097847,-2.4101600647,0.4070000052,2
4.1579580307,-2.473212719,0.4070000052,1
4.1362662315,-2.5190837383,0.4070000052,2
4.1098780632,-2.5665285587,0.4070000052,3
4.1742954254,-2.6565096378,0.4070000052,3
4.1497292519,-2.7005214691,0.4070000052,2
4.0742087364,-2.7821555138,0.4070000052,5
4.0260076523,-2.8076305389,0.4070000052,1
3.9815237522,-2.8122348785,0.4070000052,0
3.9514625072,-2.8231201172,0.4070000052,3
3.9207978249,-2.8331649303,0.4070000052,1
3.8743920326,-2.8430747986,0.4070000052,3
3.8617062569,-2.8443074226,0.4070000052,3
3.8860187531,-2.8507478237,0.4070000052,4
3.8828983307,-2.8513224125,0.4070000052,7
3.8828983307,-2.8513224125,0.4070000052,3
3.8828983307,-2.8513224125,0.4070000052,3
3.8828983307,-2.8513224125,0.4070000052,1
3.8828983307,-2.8513224125,0.4070000052,2
3.8828983307,-2.8513224125,0.4070000052,4
3.8828983307,-2.8513224125,0.4070000052,3
3.8828983307,-2.8513224125,0.4070000052,2
3.8828983307,-2.8513224125,0.4070000052,3
3.8828983307,-2.8513224125,0.4070000052,8
3.8828983307,-2.8513224125,0.4070000052,5
3.8828983307,-2.8513224125,0.4070000052,5
3.8828983307,-2.8513224125,0.4070000052,5
3.8828983307,-2.8513224125,0.4070000052,4
3.8828983307,-2.8513224125,0.4070000052,3
3.8828983307,-2.8513224125,0.4070000052,3
3.8828983307,-2.8513224125,0.4070000052,1
3.8828983307,-2.8513224125,0.4070000052,2
3.8828983307,-2.8513224125,0.4070000052,3
3.8828983307,-2.8513224125,0.4070000052,2
3.8787455559,-2.8521518707,0.4070000052,2
3.8499433994,-2.8579661846,0.4070000052,3
3.8445775509,-2.8589904308,0.4070000052,3
3.8336875439,-2.8608675003,0.4070000052,2
3.8023285866,-2.8653624058,0.4070000052,3
3.7600469589,-2.8684549332,0.4070000052,4
3.7145671844,-2.8698358536,0.4070000052,1
3.7137348652,-2.8698577881,0.4070000052,4
3.7257089615,-2.8694212437,0.4070000052,2
3.8014011383,-2.8652467728,0.4070000052,0
3.8812425137,-2.8605084419,0.4070000052,3
3.8877222538,-2.859975338,0.4070000052,4
3.8799445629,-2.8644690514,0.4070000052,4
3.8430204391,-2.8883121014,0.4070000052,0
3.7946739197,-2.9016211033,0.4070000052,1
3.7427947521,-2.913916111,0.4070000052,5
3.6984298229,-2.9195156097,0.4070000052,10
3.6899733543,-2.9204370975,0.4070000052,6
3.6614985466,-2.9236614704,0.4070000052,4
3.6353125572,-2.9278082848,0.4070000052,5
3.5918552876,-2.9343998432,0.4070000052,5
3.5445792675,-2.9412844181,0.4070000052,5
3.4971759319,-2.9482629299,0.4070000052,3
3.4490749836,-2.954675436,0.4070000052,7
3.3994197845,-2.960596323,0.4070000052,15
3.3493521214,-2.9666378498,0.4070000052,10
3.3028149605,-2.9724137783,0.4070000052,17
3.2642281055,-2.97742486,0.4070000052,14
3.218777895,-2.9837062359,0.4070000052,18
3.1715321541,-2.9902946949,0.4070000052,12
3.1249313354,-2.996942997,0.4070000052,10
3.2274577618,-3.0124466419,0.4070000052,17
3.1843411922,-3.0201015472,0.4070000052,19
3.1388907433,-3.0283901691,0.4070000052,13
3.0962409973,-3.0363264084,0.4070000052,21
3.0557761192,-3.0440058708,0.4070000052,18
3.0152952671,-3.0518984795,0.4070000052,7
2.9764182568,-3.0595736504,0.4070000052,12
2.9383444786,-3.0671460629,0.4070000052,14
2.8988804817,-3.0752282143,0.4070000052,11
2.8624017239,-3.0829515457,0.4070000052,6
2.8272061348,-3.0905122757,0.4070000052,11
2.7893633842,-3.0988545418,0.4070000052,6
2.7524397373,-3.1071372032,0.4070000052,11
2.7151167393,-3.1149699688,0.4070000052,7
2.6847028732,-3.1200740337,0.4070000052,4
2.6539592743,-3.1247398853,0.4070000052,7
2.6208276749,-3.1288967133,0.4070000052,4
2.5766963959,-3.1316282749,0.4070000052,11
2.4896316528,-3.1149888039,0.4070000052,4
2.4367520809,-3.160421133,0.4070000052,3
2.3985610008,-3.1348261833,0.4070000052,2
2.3661029339,-3.1066217422,0.4070000052,8
2.3439733982,-3.0620627403,0.4070000052,5
2.3223357201,-3.0383279324,0.4070000052,4
2.3282139301,-3.0430133343,0.4070000052,2
2.3208639622,-3.037913084,0.4070000052,1
2.3095550537,-3.0301375389,0.4070000052,4
2.2920024395,-3.0181581974,0.4070000052,5
2.2726860046,-3.005181551,0.4070000052,4
2.2535693645,-2.9924743176,0.4070000052,7
2.2333853245,-2.9791851044,0.4070000052,3
2.2013032436,-2.9583878517,0.4070000052,4
2.1574454308,-2.9305653572,0.4070000052,3
2.1048417091,-2.8944580555,0.4070000052,4
2.1459929943,-2.8868091106,0.4070000052,2
2.0974330902,-2.8484127522,0.4070000052,0
2.0578629971,-2.8143899441,0.4070000052,3
2.01435256,-2.7749865055,0.4070000052,2
1.9629989862,-2.7049181461,0.4070000052,2
1.9388645887,-2.6284396648,0.4070000052,1
1.9134310484,-2.6154878139,0.4070000052,0
1.9158724546,-2.6185359955,0.4070000052,2
1.9188953638,-2.6017198563,0.4070000052,3
1.9123470783,-2.6425011158,0.4070000052,1
1.9224399328,-2.6175870895,0.4070000052,3
1.9768514633,-2.5960264206,0.4070000052,1
1.9737107754,-2.5572376251,0.4070000052,2
1.9322961569,-2.5138955116,0.4070000052,5
1.8533830643,-2.5017092228,0.4070000052,0
1.8552489281,-2.5029006004,0.4070000052,1
1.9840003252,-2.509652853,0.4070000052,5
2.0172576904,-2.530564785,0.4070000052,0
2.0567746162,-2.555352211,0.4070000052,3
2.1035821438,-2.5860731602,0.4070000052,2
2.1514697075,-2.6203267574,0.4070000052,2
2.1968364716,-2.6537456512,0.4070000052,1
2.2413654327,-2.6877727509,0.4070000052,4
2.2882041931,-2.7240054607,0.4070000052,1
2.3337330818,-2.7604708672,0.4070000052,6
2.3625798225,-2.7825772762,0.4070000052,6
2.4004073143,-2.8061237335,0.4070000052,8
2.4403581619,-2.8290584087,0.4070000052,6
2.4630477428,-2.8401443958,0.4070000052,7
2.4994704723,-2.8523328304,0.4070000052,7
2.3413388729,-2.8266220093,0.4070000052,14
2.3875396252,-2.8359391689,0.4070000052,11
2.424924612,-2.8447852135,0.4070000052,8
2.4678578377,-2.8554558754,0.4070000052,12
2.5151057243,-2.8677821159,0.4070000052,13
2.5653831959,-2.8815069199,0.4070000052,23
2.6082866192,-2.893419981,0.4070000052,25
2.6385416985,-2.9008145332,0.4070000052,16
2.6755816936,-2.9071147442,0.4070000052,27
2.6876339912,-2.9089848995,0.4070000052,23
2.6876392365,-2.9089858532,0.4070000052,25
2.7135159969,-2.912842989,0.4070000052,16
2.7519459724,-2.9186043739,0.4070000052,19
2.7812161446,-2.9230418205,0.4070000052,14
2.8201766014,-2.9290709496,0.4070000052,13
2.8600456715,-2.9353737831,0.4070000052,22
2.9020349979,-2.9418308735,0.4070000052,15
2.9403014183,-2.9476788044,0.4070000052,25
2.9798002243,-2.9522953033,0.4070000052,38
3.0224010944,-2.9567241669,0.4070000052,25
3.063451767,-2.9605088234,0.4070000052,18
3.078754425,-2.9586157799,0.4070000052,21
3.1459891796,-2.9030542374,0.4070000052,21
3.1881012917,-2.8921844959,0.4070000052,20
3.2351989746,-2.8783006668,0.4070000052,15
3.2856051922,-2.8621435165,0.4070000052,25
3.3381969929,-2.8445084095,0.4070000052,11
3.3841075897,-2.8285970688,0.4070000052,15
3.4322183132,-2.8110735416,0.4070000052,13
3.4699552059,-2.7965557575,0.4070000052,8
3.5207941532,-2.77354002,0.4070000052,9
3.5609030724,-2.7438716888,0.4070000052,3
3.6001479626,-2.7258446217,0.4070000052,4
3.6219041348,-2.7090291977,0.4070000052,10
3.6579244137,-2.6785678864,0.4070000052,4
3.690151453,-2.6479036808,0.4070000052,8
3.7209172249,-2.616289854,0.4070000052,2
3.7540271282,-2.5804321766,0.4070000052,1
3.7826991081,-2.5471467972,0.4070000052,3
3.8127338886,-2.5098047256,0.4070000052,4
3.8074409962,-2.5206718445,0.4070000052,2
3.8361318111,-2.4808328152,0.4070000052,2
3.8655583858,-2.4377372265,0.4070000052,2
3.8898406029,-2.3994681835,0.4070000052,2
3.9121818542,-2.3569061756,0.4070000052,1
3.9368770123,-2.3047859669,0.4070000052,0
3.960562706,-2.2517385483,0.4070000052,1
3.981947422,-2.2011733055,0.4070000052,2
